client_id, collateral_type, symbol, quantity, price, date
100032,stock,ING,1000,10000007.69084529,2024-02-06
100032,stock,Adyen,2000,20000006.762898456,2024-02-01
100032,stock,ABN,2000,20000002.894590013,2024-02-02
100032,stock,ING,2000,20000004.750309248,2024-02-03
100032,stock,Adyen,2000,20000002.486792486,2024-02-04
100032,stock,Adyen,2000,20000009.171632215,2024-02-05
100032,stock,ASML,2000,20000007.106438704,2024-02-06
100032,stock,Shell,3000,30000008.864804704,2024-02-01
100032,stock,Adyen,3000,30000009.57317884,2024-02-02
100032,stock,ABN,3000,30000007.989118606,2024-02-03
100032,stock,ING,3000,30000008.08976211,2024-02-04
100032,stock,NN,3000,30000004.90836051,2024-02-05
100032,stock,NN,3000,30000007.664698634,2024-02-06
100032,stock,ING,4000,40000005.12226979,2024-02-01
100032,stock,NN,4000,40000008.43814695,2024-02-02
100032,stock,Philips,4000,40000003.32339472,2024-02-03
100032,stock,Shell,4000,40000007.78381288,2024-02-04
100032,stock,ASML,4000,40000008.89222048,2024-02-05
100032,stock,NN,4000,40000002.39991276,2024-02-06
100032,stock,ING,5000,50000009.69806113,2024-02-01
100032,stock,Shell,5000,50000004.25568008,2024-02-02
100032,stock,ING,5000,50000006.29033371,2024-02-03
100032,stock,ASML,5000,50000010.3818434,2024-02-04
100032,stock,Shell,5000,50000008.89844694,2024-02-05
100032,stock,ING,5000,50000008.24696442,2024-02-06
100032,stock,Philips,6000,60000002.60341273,2024-02-01
100032,stock,ING,6000,60000000.5138136,2024-02-02
100032,stock,Shell,6000,60000002.1901717,2024-02-03
100032,stock,ING,6000,60000003.60826686,2024-02-04
100032,stock,NN,6000,60000007.72926306,2024-02-05
100032,stock,ING,6000,60000003.62492126,2024-02-06
100032,stock,Adyen,7000,70000003.2879093,2024-02-01
100032,stock,Philips,7000,70000008.18802944,2024-02-02
100032,stock,ING,7000,70000006.78645739,2024-02-03
100032,stock,Shell,7000,70000003.78706418,2024-02-04
100032,stock,Shell,7000,70000007.30006084,2024-02-05
100032,stock,Adyen,7000,70000007.93677782,2024-02-06
100032,stock,ASML,8000,80000005.98996864,2024-02-01
100032,stock,ING,8000,80000004.73543249,2024-02-02
100032,stock,NN,8000,80000002.52605358,2024-02-03
100032,stock,Adyen,8000,80000003.7647015,2024-02-04
100032,stock,NN,8000,80000006.98482496,2024-02-05
100032,stock,Philips,8000,80000010.05193743,2024-02-06
100032,stock,ASML,9000,90000000.44451739,2024-02-01
100032,stock,Shell,9000,90000008.03973384,2024-02-02
100032,stock,ASML,9000,90000009.95647126,2024-02-03
100032,stock,ASML,9000,90000009.62128192,2024-02-04
100032,stock,NN,9000,90000009.29132661,2024-02-05
100032,stock,ABN,9000,90000001.95976834,2024-02-06
100033,stock,ASML,1000,10000002.993114742,2024-02-01
100033,stock,Shell,1000,10000003.173465902,2024-02-02
100033,stock,Shell,1000,10000008.36419153,2024-02-03
100033,stock,Philips,1000,10000007.851753684,2024-02-04
100033,stock,Shell,1000,10000005.741457295,2024-02-05
100033,stock,ASML,1000,10000002.68387449,2024-02-06
100033,stock,Shell,2000,20000008.034052826,2024-02-01
100033,stock,ING,2000,20000002.935555868,2024-02-02
100033,stock,NN,2000,20000004.238009218,2024-02-03
100033,stock,Shell,2000,20000008.95983433,2024-02-04
100033,stock,Shell,2000,20000001.97752318,2024-02-05
100033,stock,Adyen,2000,20000009.31681215,2024-02-06
100033,stock,Adyen,3000,30000001.123742603,2024-02-01
100033,stock,ING,3000,30000000.17709451,2024-02-02
100033,stock,ABN,3000,30000002.43775055,2024-02-03
100033,stock,Shell,3000,30000002.631161664,2024-02-04
100033,stock,ABN,3000,30000008.381729674,2024-02-05
100033,stock,ABN,3000,30000002.165971406,2024-02-06
100033,stock,ING,4000,40000003.873405844,2024-02-01
100033,stock,ING,4000,40000008.54011349,2024-02-02
100033,stock,ABN,4000,40000006.37990561,2024-02-03
100033,stock,ASML,4000,40000008.77496765,2024-02-04
100033,stock,Philips,4000,40000010.25358108,2024-02-05
100033,stock,ING,4000,40000010.26832588,2024-02-06
100033,stock,NN,5000,50000003.21954588,2024-02-01
100033,stock,Adyen,5000,50000005.00738462,2024-02-02
100033,stock,ABN,5000,50000005.60171952,2024-02-03
100033,stock,Shell,5000,50000005.98275232,2024-02-04
100033,stock,Adyen,5000,50000006.45928453,2024-02-05
100033,stock,NN,5000,50000001.26771648,2024-02-06
100033,stock,NN,6000,60000002.59593689,2024-02-01
100033,stock,ASML,6000,60000007.63671454,2024-02-02
100033,stock,Adyen,6000,60000004.62646389,2024-02-03
100033,stock,Shell,6000,60000004.03106687,2024-02-04
100033,stock,NN,6000,60000006.37046729,2024-02-05
100033,stock,ABN,6000,60000000.16189766,2024-02-06
100033,stock,Adyen,7000,70000002.65850203,2024-02-01
100033,stock,Shell,7000,70000006.03448863,2024-02-02
100033,stock,ASML,7000,70000009.36203091,2024-02-03
100033,stock,ASML,7000,70000005.95244986,2024-02-04
100033,stock,ABN,7000,70000006.14263752,2024-02-05
100033,stock,Philips,7000,70000008.68997706,2024-02-06
100033,stock,Adyen,8000,80000007.12973264,2024-02-01
100033,stock,Philips,8000,80000001.99035974,2024-02-02
100033,stock,ASML,8000,80000002.24970253,2024-02-03
100033,stock,Shell,8000,80000009.95902197,2024-02-04
100033,stock,ASML,8000,80000009.29500443,2024-02-05
100033,stock,NN,8000,80000010.20814271,2024-02-06
100033,stock,ABN,9000,90000004.51025176,2024-02-01
100033,stock,ASML,9000,90000004.43752478,2024-02-02
100033,stock,Adyen,9000,90000003.10024539,2024-02-03
100033,stock,NN,9000,90000010.06848113,2024-02-04
100033,stock,ING,9000,90000009.72822511,2024-02-05
100033,stock,ABN,9000,90000003.41053627,2024-02-06
100034,stock,ABN,1000,10000009.889316564,2024-02-01
100034,stock,Adyen,1000,10000004.042636912,2024-02-02
100034,stock,Shell,1000,10000009.054428125,2024-02-03
100034,stock,ASML,1000,10000004.437074387,2024-02-04
100034,stock,NN,1000,10000000.404980348,2024-02-05
100034,stock,ASML,1000,10000007.407856211,2024-02-06
100034,stock,NN,2000,20000009.93187277,2024-02-01
100034,stock,ING,2000,20000004.366636384,2024-02-02
100034,stock,Philips,2000,20000008.00135542,2024-02-03
100034,stock,Adyen,2000,20000009.99746071,2024-02-04
100034,stock,ABN,2000,20000000.98544799,2024-02-05
100034,stock,ASML,2000,20000004.60541186,2024-02-06
100034,stock,ASML,3000,30000006.72502937,2024-02-01
100034,stock,Shell,3000,30000002.048363585,2024-02-02
100034,stock,Adyen,3000,30000001.014731687,2024-02-03
100034,stock,ASML,3000,30000001.31167328,2024-02-04
100034,stock,ASML,3000,30000002.08945876,2024-02-05
100034,stock,NN,3000,30000000.89174771,2024-02-06
100034,stock,Philips,4000,40000001.4143596,2024-02-01
100034,stock,Adyen,4000,40000008.787984975,2024-02-02
100034,stock,Shell,4000,40000001.69009993,2024-02-03
100034,stock,NN,4000,40000002.85388251,2024-02-04
100034,stock,ABN,4000,40000006.7124947,2024-02-05
100034,stock,ABN,4000,40000006.07090908,2024-02-06
100034,stock,Philips,5000,50000002.46306183,2024-02-01
100034,stock,ING,5000,50000002.154574364,2024-02-02
100034,stock,Shell,5000,50000003.687264845,2024-02-03
100034,stock,NN,5000,50000005.67220951,2024-02-04
100034,stock,Shell,5000,50000005.2672773,2024-02-05
100034,stock,Shell,5000,50000007.253077455,2024-02-06
100034,stock,NN,6000,60000008.41863698,2024-02-01
100034,stock,ASML,6000,60000001.777002275,2024-02-02
100034,stock,ABN,6000,60000005.742571354,2024-02-03
100034,stock,NN,6000,60000010.01024167,2024-02-04
100034,stock,Shell,6000,60000001.699241504,2024-02-05
100034,stock,ING,6000,60000005.02748728,2024-02-06
100034,stock,Philips,7000,70000002.77029915,2024-02-01
100034,stock,Shell,7000,70000007.32305041,2024-02-02
100034,stock,Philips,7000,70000002.15079843,2024-02-03
100034,stock,Philips,7000,70000001.17539336,2024-02-04
100034,stock,Adyen,7000,70000008.88049011,2024-02-05
100034,stock,Adyen,7000,70000003.36892803,2024-02-06
100034,stock,NN,8000,80000006.5556451,2024-02-01
100034,stock,NN,8000,80000006.0281224,2024-02-02
100034,stock,Adyen,8000,80000000.35048626,2024-02-03
100034,stock,ABN,8000,80000005.3888456,2024-02-04
100034,stock,NN,8000,80000007.76000196,2024-02-05
100034,stock,Philips,8000,80000000.64584373,2024-02-06
100034,stock,NN,9000,90000005.76611157,2024-02-01
100034,stock,Shell,9000,90000007.19668405,2024-02-02
100034,stock,ABN,9000,90000005.56607461,2024-02-03
100034,stock,ASML,9000,90000000.16533652,2024-02-04
100034,stock,Shell,9000,90000003.9333967,2024-02-05
100034,stock,ING,9000,90000006.13770024,2024-02-06
100035,stock,ASML,1000,10000010.173405582,2024-02-01
100035,stock,NN,1000,10000003.105281038,2024-02-02
100035,stock,ING,1000,10000005.862878362,2024-02-03
100035,stock,ING,1000,10000002.798166469,2024-02-04
100035,stock,ABN,1000,10000007.697588736,2024-02-05
100035,stock,Adyen,1000,10000006.714042576,2024-02-06
100035,stock,Adyen,2000,20000002.52522762,2024-02-01
100035,stock,ABN,2000,20000007.834199402,2024-02-02
100035,stock,NN,2000,20000009.191999365,2024-02-03
100035,stock,ING,2000,20000004.841929205,2024-02-04
100035,stock,ING,2000,20000005.01058167,2024-02-05
100035,stock,ASML,2000,20000003.301196646,2024-02-06
100035,stock,ING,3000,30000002.810082145,2024-02-01
100035,stock,ABN,3000,30000005.410019044,2024-02-02
100035,stock,Philips,3000,30000009.73554957,2024-02-03
100035,stock,ASML,3000,30000009.443589393,2024-02-04
100035,stock,Adyen,3000,30000005.770216104,2024-02-05
100035,stock,ABN,3000,30000001.76583591,2024-02-06
100035,stock,NN,4000,40000008.82231892,2024-02-01
100035,stock,Shell,4000,40000010.29125428,2024-02-02
100035,stock,ABN,4000,40000001.456309706,2024-02-03
100035,stock,ABN,4000,40000002.16919396,2024-02-04
100035,stock,NN,4000,40000006.24897514,2024-02-05
100035,stock,Shell,4000,40000004.128141314,2024-02-06
100035,stock,Philips,5000,50000008.93773675,2024-02-01
100035,stock,Shell,5000,50000001.27209294,2024-02-02
100035,stock,ING,5000,50000002.66318757,2024-02-03
100035,stock,Shell,5000,50000005.69686932,2024-02-04
100035,stock,NN,5000,50000008.81913467,2024-02-05
100035,stock,ABN,5000,50000002.18873523,2024-02-06
100035,stock,NN,6000,60000008.021999896,2024-02-01
100035,stock,Adyen,6000,60000000.82501068,2024-02-02
100035,stock,ASML,6000,60000003.9798616,2024-02-03
100035,stock,NN,6000,60000007.133434445,2024-02-04
100035,stock,NN,6000,60000001.73479129,2024-02-05
100035,stock,Adyen,6000,60000006.81229821,2024-02-06
100035,stock,Adyen,7000,70000006.44360267,2024-02-01
100035,stock,Shell,7000,70000003.60855958,2024-02-02
100035,stock,Shell,7000,70000003.6854654,2024-02-03
100035,stock,ASML,7000,70000003.86413747,2024-02-04
100035,stock,Adyen,7000,70000000.44375202,2024-02-05
100035,stock,ASML,7000,70000001.21838507,2024-02-06
100035,stock,NN,8000,80000010.179987,2024-02-01
100035,stock,Adyen,8000,80000008.38573883,2024-02-02
100035,stock,Adyen,8000,80000009.37265965,2024-02-03
100035,stock,ABN,8000,80000006.67097943,2024-02-04
100035,stock,ABN,8000,80000010.1432451,2024-02-05
100035,stock,ABN,8000,80000001.93219882,2024-02-06
100035,stock,ING,9000,90000009.75284812,2024-02-01
100035,stock,ABN,9000,90000008.41500011,2024-02-02
100035,stock,Shell,9000,90000003.60951981,2024-02-03
100035,stock,ING,9000,90000002.5202562,2024-02-04
100035,stock,ASML,9000,90000007.73713972,2024-02-05
100035,stock,ING,9000,90000009.47407672,2024-02-06
100036,stock,ING,1000,10000007.467669493,2024-02-01
100036,stock,ASML,1000,10000008.871065171,2024-02-02
100036,stock,ABN,1000,10000007.083329085,2024-02-03
100036,stock,ING,1000,10000005.408836845,2024-02-04
100036,stock,Adyen,1000,10000005.073345117,2024-02-05
100036,stock,Adyen,1000,10000000.019668935,2024-02-06
100036,stock,ING,2000,20000002.077370726,2024-02-01
100036,stock,Shell,2000,20000001.242196117,2024-02-02
100036,stock,Philips,2000,20000001.092055857,2024-02-03
100036,stock,NN,2000,20000001.952531453,2024-02-04
100036,stock,Shell,2000,20000000.535840202,2024-02-05
100036,stock,ASML,2000,20000003.741510075,2024-02-06
100036,stock,ASML,3000,30000008.431201637,2024-02-01
100036,stock,NN,3000,30000009.845347725,2024-02-02
100036,stock,ABN,3000,30000005.559259474,2024-02-03
100036,stock,Shell,3000,30000004.65780319,2024-02-04
100036,stock,Philips,3000,30000000.712217078,2024-02-05
100036,stock,Adyen,3000,30000005.503926277,2024-02-06
100036,stock,Philips,4000,40000004.22071051,2024-02-01
100036,stock,ASML,4000,40000001.430325374,2024-02-02
100036,stock,NN,4000,40000009.839846775,2024-02-03
100036,stock,NN,4000,40000000.43732869,2024-02-04
100036,stock,Adyen,4000,40000005.403250374,2024-02-05
100036,stock,ING,4000,40000005.05081067,2024-02-06
100036,stock,ABN,5000,50000006.75278206,2024-02-01
100036,stock,Adyen,5000,50000003.555297144,2024-02-02
100036,stock,NN,5000,50000008.07435009,2024-02-03
100036,stock,NN,5000,50000004.42142315,2024-02-04
100036,stock,NN,5000,50000001.380679354,2024-02-05
100036,stock,NN,5000,50000010.22323904,2024-02-06
100036,stock,ABN,6000,60000008.54234015,2024-02-01
100036,stock,Philips,6000,60000007.99929781,2024-02-02
100036,stock,Adyen,6000,60000009.795757085,2024-02-03
100036,stock,ASML,6000,60000007.116484225,2024-02-04
100036,stock,Adyen,6000,60000005.877263516,2024-02-05
100036,stock,ABN,6000,60000004.150100745,2024-02-06
100036,stock,Adyen,7000,70000003.29888818,2024-02-01
100036,stock,Philips,7000,70000009.98129061,2024-02-02
100036,stock,Adyen,7000,70000002.72716808,2024-02-03
100036,stock,NN,7000,70000002.92070475,2024-02-04
100036,stock,Philips,7000,70000007.20215459,2024-02-05
100036,stock,Philips,7000,70000007.23663843,2024-02-06
100036,stock,Philips,8000,80000009.71650234,2024-02-01
100036,stock,ASML,8000,80000003.71782887,2024-02-02
100036,stock,ASML,8000,80000003.38755342,2024-02-03
100036,stock,ING,8000,80000002.97229616,2024-02-04
100036,stock,NN,8000,80000000.60026653,2024-02-05
100036,stock,NN,8000,80000003.44073558,2024-02-06
100036,stock,NN,9000,90000010.47851288,2024-02-01
100036,stock,ING,9000,90000008.92203845,2024-02-02
100036,stock,ABN,9000,90000002.29416633,2024-02-03
100036,stock,ING,9000,90000000.13629812,2024-02-04
100036,stock,ASML,9000,90000002.77378571,2024-02-05
100036,stock,ABN,9000,90000001.62582384,2024-02-06
100037,stock,ABN,1000,10000006.74313282,2024-02-01
100037,stock,ABN,1000,10000003.376360815,2024-02-02
100037,stock,ING,1000,10000006.210484387,2024-02-03
100037,stock,Shell,1000,10000003.085741999,2024-02-04
100037,stock,ABN,1000,10000010.240335844,2024-02-05
100037,stock,Adyen,1000,10000005.95604654,2024-02-06
100037,stock,ASML,2000,20000004.640647277,2024-02-01
100037,stock,NN,2000,20000001.324152116,2024-02-02
100037,stock,Philips,2000,20000005.303407967,2024-02-03
100037,stock,ASML,2000,20000005.62033507,2024-02-04
100037,stock,NN,2000,20000009.16957269,2024-02-05
100037,stock,ASML,2000,20000001.02732341,2024-02-06
100037,stock,ABN,3000,30000007.4745483,2024-02-01
100037,stock,Adyen,3000,30000004.035760533,2024-02-02
100037,stock,ASML,3000,30000002.549006995,2024-02-03
100037,stock,ASML,3000,30000001.34706086,2024-02-04
100037,stock,ING,3000,30000006.636987474,2024-02-05
100037,stock,Philips,3000,30000003.668667838,2024-02-06
100037,stock,Adyen,4000,40000006.306793325,2024-02-01
100037,stock,NN,4000,40000000.72878151,2024-02-02
100037,stock,NN,4000,40000005.08136643,2024-02-03
100037,stock,ABN,4000,40000006.67763191,2024-02-04
100037,stock,Philips,4000,40000003.934606515,2024-02-05
100037,stock,ASML,4000,40000007.68119838,2024-02-06
100037,stock,Adyen,5000,50000008.69937906,2024-02-01
100037,stock,Shell,5000,50000005.155068316,2024-02-02
100037,stock,Philips,5000,50000001.550679594,2024-02-03
100037,stock,ASML,5000,50000005.11334552,2024-02-04
100037,stock,Shell,5000,50000009.443445675,2024-02-05
100037,stock,ASML,5000,50000008.48310814,2024-02-06
100037,stock,Adyen,6000,60000006.04380062,2024-02-01
100037,stock,NN,6000,60000003.48107106,2024-02-02
100037,stock,ABN,6000,60000001.5899233,2024-02-03
100037,stock,NN,6000,60000004.445012294,2024-02-04
100037,stock,ASML,6000,60000003.4991837,2024-02-05
100037,stock,ABN,6000,60000007.23914112,2024-02-06
100037,stock,ASML,7000,70000004.0343823,2024-02-01
100037,stock,Adyen,7000,70000001.37928356,2024-02-02
100037,stock,ABN,7000,70000002.85593624,2024-02-03
100037,stock,ASML,7000,70000000.7146868,2024-02-04
100037,stock,Adyen,7000,70000010.50999635,2024-02-05
100037,stock,ABN,7000,70000006.92076764,2024-02-06
100037,stock,NN,8000,80000004.9930578,2024-02-01
100037,stock,ING,8000,80000009.90399337,2024-02-02
100037,stock,ASML,8000,80000002.65205947,2024-02-03
100037,stock,ASML,8000,80000007.08032419,2024-02-04
100037,stock,ABN,8000,80000007.94982472,2024-02-05
100037,stock,Shell,8000,80000006.78840691,2024-02-06
100037,stock,ABN,9000,90000002.30746675,2024-02-01
100037,stock,ASML,9000,90000006.42966832,2024-02-02
100037,stock,Shell,9000,90000002.28710619,2024-02-03
100037,stock,Shell,9000,90000000.28866537,2024-02-04
100037,stock,ABN,9000,90000008.88726439,2024-02-05
100037,stock,ING,9000,90000001.52257799,2024-02-06
100038,stock,Shell,1000,10000000.81171843,2024-02-01
100038,stock,Adyen,1000,10000001.960085943,2024-02-02
100038,stock,ASML,1000,10000009.561826512,2024-02-03
100038,stock,Adyen,1000,10000002.476611275,2024-02-04
100038,stock,ING,1000,10000003.328959767,2024-02-05
100038,stock,Philips,1000,10000004.435856828,2024-02-06
100038,stock,NN,2000,20000001.211940605,2024-02-01
100038,stock,Adyen,2000,20000007.508962985,2024-02-02
100038,stock,NN,2000,20000000.624122165,2024-02-03
100038,stock,NN,2000,20000000.740504447,2024-02-04
100038,stock,Adyen,2000,20000007.938398577,2024-02-05
100038,stock,Shell,2000,20000006.827303726,2024-02-06
100038,stock,Philips,3000,30000007.97977522,2024-02-01
100038,stock,NN,3000,30000004.533576112,2024-02-02
100038,stock,ING,3000,30000009.674066238,2024-02-03
100038,stock,ING,3000,30000004.102960277,2024-02-04
100038,stock,NN,3000,30000001.276481986,2024-02-05
100038,stock,ING,3000,30000006.688305214,2024-02-06
100038,stock,ABN,4000,40000000.579149194,2024-02-01
100038,stock,ABN,4000,40000004.48426042,2024-02-02
100038,stock,ABN,4000,40000006.83985348,2024-02-03
100038,stock,Philips,4000,40000006.05788593,2024-02-04
100038,stock,NN,4000,40000003.95558624,2024-02-05
100038,stock,ASML,4000,40000004.728630684,2024-02-06
100038,stock,ABN,5000,50000008.657141685,2024-02-01
100038,stock,ING,5000,50000004.68497533,2024-02-02
100038,stock,ABN,5000,50000007.28366887,2024-02-03
100038,stock,NN,5000,50000008.53072018,2024-02-04
100038,stock,Adyen,5000,50000010.086584404,2024-02-05
100038,stock,Shell,5000,50000001.46881284,2024-02-06
100038,stock,Shell,6000,60000001.62563571,2024-02-01
100038,stock,ABN,6000,60000005.84111889,2024-02-02
100038,stock,Shell,6000,60000006.51527875,2024-02-03
100038,stock,ASML,6000,60000006.40154212,2024-02-04
100038,stock,NN,6000,60000009.348763056,2024-02-05
100038,stock,ING,6000,60000000.403445534,2024-02-06
100038,stock,ABN,7000,70000008.22637212,2024-02-01
100038,stock,Adyen,7000,70000001.97169827,2024-02-02
100038,stock,NN,7000,70000002.67583607,2024-02-03
100038,stock,ABN,7000,70000004.73737298,2024-02-04
100038,stock,ABN,7000,70000002.57417725,2024-02-05
100038,stock,Shell,7000,70000005.62922816,2024-02-06
100038,stock,Adyen,8000,80000009.52021939,2024-02-01
100038,stock,Adyen,8000,80000009.63157094,2024-02-02
100038,stock,ING,8000,80000006.2502664,2024-02-03
100038,stock,Philips,8000,80000004.70175132,2024-02-04
100038,stock,ASML,8000,80000004.50406295,2024-02-05
100038,stock,Adyen,8000,80000009.94074826,2024-02-06
100038,stock,Philips,9000,90000001.32098697,2024-02-01
100038,stock,Philips,9000,90000002.75300214,2024-02-02
100038,stock,ING,9000,90000010.0166167,2024-02-03
100038,stock,ING,9000,90000008.04701181,2024-02-04
100038,stock,Philips,9000,90000004.32324892,2024-02-05
100038,stock,Philips,9000,90000002.46100266,2024-02-06
100039,stock,Philips,1000,10000010.42227111,2024-02-01
100039,stock,ABN,1000,10000001.915179187,2024-02-02
100039,stock,Adyen,1000,10000009.304580491,2024-02-03
100039,stock,ING,1000,10000006.756068982,2024-02-04
100039,stock,ASML,1000,10000005.301208373,2024-02-05
100039,stock,ASML,1000,10000004.230873222,2024-02-06
100039,stock,NN,2000,20000007.7484832,2024-02-01
100039,stock,ABN,2000,20000008.530904144,2024-02-02
100039,stock,Adyen,2000,20000006.70261496,2024-02-03
100039,stock,Shell,2000,20000004.64310216,2024-02-04
100039,stock,NN,2000,20000000.048783593,2024-02-05
100039,stock,NN,2000,20000004.509628367,2024-02-06
100039,stock,NN,3000,30000008.674569678,2024-02-01
100039,stock,NN,3000,30000003.77364943,2024-02-02
100039,stock,Shell,3000,30000006.478273932,2024-02-03
100039,stock,NN,3000,30000005.25765575,2024-02-04
100039,stock,Adyen,3000,30000002.408048347,2024-02-05
100039,stock,ASML,3000,30000002.1812903,2024-02-06
100039,stock,Philips,4000,40000002.03712668,2024-02-01
100039,stock,ING,4000,40000005.19598328,2024-02-02
100039,stock,Philips,4000,40000005.49965429,2024-02-03
100039,stock,ABN,4000,40000001.8919922,2024-02-04
100039,stock,Shell,4000,40000002.23618854,2024-02-05
100039,stock,Philips,4000,40000007.63325661,2024-02-06
100039,stock,Shell,5000,50000010.39387527,2024-02-01
100039,stock,NN,5000,50000002.83155625,2024-02-02
100039,stock,NN,5000,50000001.254251055,2024-02-03
100039,stock,Philips,5000,50000004.19598622,2024-02-04
100039,stock,Shell,5000,50000007.81819602,2024-02-05
100039,stock,Adyen,5000,50000007.63379139,2024-02-06
100039,stock,ASML,6000,60000007.77894656,2024-02-01
100039,stock,Adyen,6000,60000009.59311055,2024-02-02
100039,stock,NN,6000,60000003.77170555,2024-02-03
100039,stock,ABN,6000,60000001.87267046,2024-02-04
100039,stock,Shell,6000,60000008.70143619,2024-02-05
100039,stock,ASML,6000,60000001.621169806,2024-02-06
100039,stock,Adyen,7000,70000002.02217643,2024-02-01
100039,stock,NN,7000,70000002.77713692,2024-02-02
100039,stock,Philips,7000,70000004.09828086,2024-02-03
100039,stock,Adyen,7000,70000001.44646543,2024-02-04
100039,stock,ABN,7000,70000007.5822937,2024-02-05
100039,stock,NN,7000,70000006.5191784,2024-02-06
100039,stock,Philips,8000,80000000.18888152,2024-02-01
100039,stock,NN,8000,80000001.84750885,2024-02-02
100039,stock,Philips,8000,80000004.42468332,2024-02-03
100039,stock,ING,8000,80000004.32452919,2024-02-04
100039,stock,Adyen,8000,80000000.6653413,2024-02-05
100039,stock,ING,8000,80000005.8990881,2024-02-06
100039,stock,Adyen,9000,90000007.6984728,2024-02-01
100039,stock,ABN,9000,90000000.4192664,2024-02-02
100039,stock,ASML,9000,90000010.47610727,2024-02-03
100039,stock,ING,9000,90000005.63781478,2024-02-04
100039,stock,ASML,9000,90000008.03512566,2024-02-05
100039,stock,Adyen,9000,90000010.21816702,2024-02-06
100040,stock,ING,1000,10000003.269115457,2024-02-01
100040,stock,Adyen,1000,10000005.778812267,2024-02-02
100040,stock,Shell,1000,10000007.535185395,2024-02-03
100040,stock,NN,1000,10000005.369858136,2024-02-04
100040,stock,Shell,1000,10000005.779019514,2024-02-05
100040,stock,NN,1000,10000007.534224821,2024-02-06
100040,stock,Philips,2000,20000006.981421504,2024-02-01
100040,stock,ING,2000,20000003.324471213,2024-02-02
100040,stock,Shell,2000,20000003.052791618,2024-02-03
100040,stock,Philips,2000,20000002.895929232,2024-02-04
100040,stock,ING,2000,20000000.03449333,2024-02-05
100040,stock,Shell,2000,20000003.523441527,2024-02-06
100040,stock,Philips,3000,30000006.652857717,2024-02-01
100040,stock,Adyen,3000,30000001.27097909,2024-02-02
100040,stock,NN,3000,30000003.95118513,2024-02-03
100040,stock,NN,3000,30000008.770995677,2024-02-04
100040,stock,Shell,3000,30000003.84775994,2024-02-05
100040,stock,ASML,3000,30000002.814035192,2024-02-06
100040,stock,ABN,4000,40000003.05990199,2024-02-01
100040,stock,ABN,4000,40000006.05742042,2024-02-02
100040,stock,Philips,4000,40000006.04460248,2024-02-03
100040,stock,ABN,4000,40000010.06469031,2024-02-04
100040,stock,Adyen,4000,40000010.40272225,2024-02-05
100040,stock,Shell,4000,40000002.54824208,2024-02-06
100040,stock,Philips,5000,50000000.46664258,2024-02-01
100040,stock,ING,5000,50000001.92366048,2024-02-02
100040,stock,Adyen,5000,50000003.3174453,2024-02-03
100040,stock,ASML,5000,50000005.52405567,2024-02-04
100040,stock,Philips,5000,50000000.07481663,2024-02-05
100040,stock,NN,5000,50000007.09307111,2024-02-06
100040,stock,Philips,6000,60000002.32852027,2024-02-01
100040,stock,Philips,6000,60000007.61437465,2024-02-02
100040,stock,NN,6000,60000006.8012736,2024-02-03
100040,stock,Shell,6000,60000004.01071794,2024-02-04
100040,stock,Shell,6000,60000002.914470114,2024-02-05
100040,stock,Philips,6000,60000010.1869981,2024-02-06
100040,stock,ASML,7000,70000004.53445795,2024-02-01
100040,stock,ABN,7000,70000007.44014034,2024-02-02
100040,stock,NN,7000,70000009.22632857,2024-02-03
100040,stock,NN,7000,70000001.74853842,2024-02-04
100040,stock,ING,7000,70000004.07681385,2024-02-05
100040,stock,ASML,7000,70000003.01778749,2024-02-06
100040,stock,ING,8000,80000007.77923787,2024-02-01
100040,stock,NN,8000,80000010.3775909,2024-02-02
100040,stock,NN,8000,80000010.1352611,2024-02-03
100040,stock,ING,8000,80000007.28534444,2024-02-04
100040,stock,Philips,8000,80000007.82683015,2024-02-05
100040,stock,Adyen,8000,80000002.03416903,2024-02-06
100040,stock,ASML,9000,90000000.77476305,2024-02-01
100040,stock,Philips,9000,90000004.6329044,2024-02-02
100040,stock,NN,9000,90000005.91626194,2024-02-03
100040,stock,ING,9000,90000004.50835325,2024-02-04
100040,stock,ABN,9000,90000003.10517026,2024-02-05
100040,stock,ASML,9000,90000002.36698717,2024-02-06
100041,stock,NN,1000,10000000.66913298,2024-02-01
100041,stock,ING,1000,10000006.276378796,2024-02-02
100041,stock,Philips,1000,10000009.729791962,2024-02-03
100041,stock,Adyen,1000,10000005.35232092,2024-02-04
100041,stock,NN,1000,10000007.56588644,2024-02-05
100041,stock,Adyen,1000,10000002.999451715,2024-02-06
100041,stock,Philips,2000,20000008.90832667,2024-02-01
100041,stock,Shell,2000,20000009.496396173,2024-02-02
100041,stock,Philips,2000,20000003.71689873,2024-02-03
100041,stock,ABN,2000,20000008.48784841,2024-02-04
100041,stock,NN,2000,20000009.05176417,2024-02-05
100041,stock,ASML,2000,20000010.499327015,2024-02-06
100041,stock,Adyen,3000,30000010.20368087,2024-02-01
100041,stock,Shell,3000,30000003.759019252,2024-02-02
100041,stock,ABN,3000,30000000.173302814,2024-02-03
100041,stock,Shell,3000,30000008.51454324,2024-02-04
100041,stock,ING,3000,30000002.71204702,2024-02-05
100041,stock,ABN,3000,30000004.60319451,2024-02-06
100041,stock,ASML,4000,40000002.85266385,2024-02-01
100041,stock,Philips,4000,40000009.36549382,2024-02-02
100041,stock,Philips,4000,40000004.1210259,2024-02-03
